"ID","target"
"062e084d4a8baedd6fa53553308ff923","0"
"f51479c6af8c4acf8bdc52f6b4640f6f","0"
"3656cd0ca7647ba270d1ee7106c2ee9b","0"
"4e03dc97c11fb3f9695e90174b3d185f","0"
"5d8c15af132a1982991ef37c9c98bdb6","0"
"dbf37ccb5daac761625890e9bd202e30","0"
"25168aec34bd364cf442b41885f8d057","0"
"846e669cb421ff5346ed868c6ddbbdce","0"
"2be77d3514b9185e37d134bda6009080","1"
"32eaae5a8f54e166df91ad377a7c6c8b","0"
"05d7a61d8e0209e1f3e58b6d50ac946b","0"
"7cbb2c8049af05c07c4c8af1e11e3d2b","0"
"a2d16978e86a30462c2f97c5c53e2fba","0"
"bc1af833f91f512a7ecfb11bb6c34c52","0"
"124a57c526ae6a79cebe86b64de59867","0"
"d2f9b8e58356ff8c36418123eb4a161b","0"
"ce8ba492f90054038d5db3e3204a2d90","0"
"b2680d44a2ceef0ccd55c78d4131cd8d","0"
"4acac10ff16cda4dbe0ce97374314c39","0"
"e40ee47d74bf875805ae447fdca42b60","0"
"6606066f66b7d4cb4b831802d481a017","0"
"4c08ce7957501f024aaa4c6b107fc62d","0"
"0e0138e8dbaa799343346c1470570146","1"
"d690dcd495e1da736bdcbed0f4b4307b","0"
"471e82eab05c57a608ebe998335e10da","0"
"2601dd340b08c9330954f406ff330f2f","0"
"133e0567ebd52c9640ca16b144783bbf","0"
"7424f92cbef8ddbb2dabd3a45de6a07e","1"
"06759af08ce5f98f8c167c860154ab43","1"
"f534bea882e90b731647bff46cc18690","0"
"1b60a1a0dc2d734677f2f78a2c5b2209","0"
"b4519af4c822f42b23e60c4027905724","0"
"21bf32bb004ed085feea82ae60fae8cf","0"
"fc98b69aeafd1aa9f6e0adecdcfbb965","0"
"895f5c47d4a295d9d1ab711b71b8401f","0"
"3065eb5de3df2184b60883c5d22e9605","0"
"2d0066a902e6fa400eb2fbb263bdc3b4","0"
"5cf7dad0cd141d2f2f18d025e2a9f476","0"
"5a81b77b21772ff821cf37437d9e8e0e","0"
"e3bce5b84a41cf0870591a5b0666af54","0"
"e5f0395f9a3205ae945fd84f3ed35ac8","0"
"09e4e667b80aa81187613785293db98d","0"
"eba79103a2d65e629d07c828bb631ef9","1"
"c0f4b528ce7f58d398223ab7cb4d0a2a","0"
"4c61b018555d433a574121ffa1a1c140","0"
"415bbfb324ebd01699746c558d2ca8a5","1"
"b48a9d35ef4530aa0cb22595565c60ed","0"
"6f737e121901386fa7eb12d0590f9655","0"
"02cda7e06fffd8f0c310e56aa1fb3336","0"
"b43c24e2720c8ed560cf68404efc57d7","0"
"28620ef93fa9f030c14443111b2e5a97","0"
"4a06f6395114afac3a2e2607d1be522a","0"
"d89d0af3560290a398511c2337568c33","0"
"91a96687e1f28561d1a973dba73f263e","0"
"a6550029ca1f27c8fc41be22f73b7f46","0"
"422c9d22b3a55bc5d21f79451f6831f6","0"
"a6c5e768ea7ff043301ff80505df90b2","0"
"be7455cb1705d7163bce7f51d6d4a23e","0"
"7d2b30c4b7cf59702d1c779f0d7629a6","0"
"8fed6b20d72847d1e4747124ac8beda2","0"
"d005cc837d3ba870037f6c38936cbb9c","0"
"795fe04763513ae655b7e22b72cb53f0","0"
"86995b9e10f0b5a3d6018716d35c02be","0"
"f43865d6abc3f1e9ca71e1b9b2dd3dfa","0"
"946b6bbf4a5f3c29ace4c68c8e5621ca","0"
"929851b4351e9007f2efab83edf71178","0"
"778d76e4d973fd8e4a4ae7b63595f076","0"
"7ed6917cd85688e0636691154662076e","0"
"3a3f4c1d08719d671d9d548e414f0a46","0"
"ec6577c27696cf7465ee86cf79336717","0"
"c76e87e00f1bf3fc93a67c4cf7de3923","0"
"b11669088b432b7ad2d53350ac6a2847","1"
"744ff1a8ad0fb255a84721fdd19f78d6","0"
"a2ecb8e38d4fe7544902de3b9b738e6b","0"
"64fc290c73bb1ef382ca4914d1e58f1d","0"
"045b9123597a5289cd127141943d92da","0"
"338792604541ca474a3b9a6e7071188f","0"
"6ed1685953ad49c4eff48a4eefa15df0","0"
"aea362118227cd77182bf10ccabdac1b","0"
"0c99cd7e00a6db3d41ba9662da974788","0"
"5c19fb3e94c404dbac52a20b063e5f7f","0"
"0f70a4dc1535005cb7a01442b0be3393","0"
"a18eced494404848a6b0562766219220","0"
"d55e2cddd340056a94633021d7b31356","0"
"81bd625abab0f6f3016cb466ebd240b7","1"
"da086c199ac1acbe02246908f74c508f","1"
"1eff3a5add3ca34b8e535f78b8c6600a","0"
"9db733ac2ece4dfc8394b350e997263b","0"
"7701e9b648b4f1ff5899bdf1808499b6","0"
"7948e397176d00257b9fd310c07c1f90","0"
"fff2d8e228abe304506c9868822c51bd","0"
"c7dc0f81578120f52f64438bfdb038c8","0"
"b6cf3ac12bc8de1241628492c328ad72","0"
"781d51545799f92b77821ce40c63e177","0"
"5166d8c0d61cd062c1cac12618497ca6","0"
"702bba3ef8c020c3376613d3501305ff","0"
"edb460efde8f2da2c18905f15f656f7a","1"
"9312d2b052669311c4ada1d7827cd5f0","0"
"1a9b1678ffa0dff7f9cb3dcaf6e96f8a","1"
"b7f729f2fb2cb0e75a36dc168ff94ffc","0"
"6c74ee796e0cd1b068f201140705fc7c","0"
"c0469d64269dd5bd7111fdffec33bbe0","0"
"58f7cff6c4282f50d565050ea3898c92","0"
"2a22df83b7f81ce4218dbcf78857bd2a","0"
"6e394c8d95ff3bb54b8c98f4517f20d8","0"
"797571c50a2d6d655e69060ce03325ff","0"
"7f0f4604e22f30de1b277517b6401c41","0"
"76d3f64c4ed9b1a8b4de6cd24f71310a","0"
"0d71b5e79d21a9caef8c0843960de0e4","0"
"2ebac32cdc1cfd71f87dd6a30ae210d5","0"
"2f245a758ff3989f3fa4fb46e7e5a595","0"
"d43a5021eeb4e8381e8fbb40d62d5465","0"
"3e1771a3a88649f5c69cf60c04fe5a01","0"
"1e8bd2a828b1e4c8e6c53ec381cdf74e","0"
"575717ccfb38bbe72d0ad895b2119d1b","0"
"e9355d34dc0cc1a728c91f87c9dcaca8","0"
"733eb77866f61ce63d2cb2864da14836","0"
"21b6a55302eeec9e3e3cae52ee91d125","0"
"083607476d9ed5f5a53a9a5ca904175c","0"
"06f49688d0837fe2ee03ea27b255362d","1"
"2300ec73ea7dd7a6ad200a2ec38eb1c0","0"
"d0ba3a25482dc45d6df5d3447b048bfa","0"
"6eacdc1bdb6b7940d7c4f9a775587223","0"
"6acc19e63f6d38cdcd23d701895f6504","0"
"bc1d96cd8ea4b6b1dfdd8a618bcd46a3","0"
"44b1b97b5fa3e432237207345731fca5","0"
"853441a90c17fda8a632e38f8f42eff4","0"
"4099a2e3d291d284f5d92fbd74d1cda7","0"
"bedc77bb827a814852953a0bc02453a0","0"
"c7c476b342c0fcbb574b9a16e4f0cc06","1"
"dfd1a96dd17a39d64d5299812bbcd234","0"
"12f8ec3e644690c5bf9bf91095b9b7ca","0"
"03781d3ffa22307747795c1884c9bd91","0"
"4f1252af02e526057988d21598f00bf2","0"
"ec555652d358bcd3f7202905060317a5","0"
"7950bac1d7cbb63f1503f67508913b06","0"
"6fc021e4d67ee9732218b258b3ef7aff","0"
"7b91cb738cad9047e0f74870755ef4ee","0"
"0c51436be9c584065eb456b03a4a6d2d","0"
"af6d003ebf4e941c6183befd4f2498c9","0"
"3d2f109aab4ce6732583b4df5f38f388","0"
"e3895a099414ba6af38af481fbcd8bcd","1"
"16c42c78b4030169ac83ecef3940c974","0"
"b3c08d81223199dae702cf6bba00a84c","0"
"f88dacd718ef22a5c70c71e970bdfafd","1"
"4346425f299b8b0a86d7dff9729d733d","0"
"130a3fcfa2b2b522633a8a4634beeefd","0"
"84f3f5c3446d526b950372c17337c6ee","0"
"5dfd93edf001ba46cb238efa4a047e2b","0"
"3951e15657b9d4177a1ce28d85ed512b","0"
"1d0879fd15a859f2d28373e7faba4f6b","0"
"1c9c5fb6dd9309d07d52564ce8744ab8","0"
"ecf5d167a84532d6d609fbc19e0a7c75","0"
"61c442d846482babd94a14972d142cc4","0"
"b155a8e28783559190bce98097af683d","0"
"0cfdea332f59471c4b320d3a119183de","0"
"ab6aa282b90ea1c11416933824c62d73","0"
"96497c833f522093ae7890b78fab2ac0","0"
"40684193c6976443cdea73a4f63e7100","1"
"bcf3e9bc12ffcc69eb20403756540a74","1"
"5f25fd9b6e490379256f4865208adc06","0"
"284fee842ed70dfe9b219100ef8d217b","1"
"58536e4e71f3a223457a07c3a237b07f","0"
"9844ae53c2a4434277c2d31615e4a2c2","0"
"4c89416c7eb882b02be0ae5d99f964dc","0"
"31db74808e15f3cd5d3a0ccf9bc709fb","0"
"31e80b64559fc6b36c23293e6646c92e","0"
"7c8fbae5b81a4df285cdfe394984585a","0"
"119304ed9735a273208cd6026dc652ed","0"
"81007a80b4eff81291def4257e317c49","0"
"6bcd69d8cefd701a19c0b2f0789d69d7","0"
"a02f69bc664d479555292a1138244de0","0"
"c491632d77d5f48701752b8557cfc564","0"
"ad96313af5f8bb44826ba96455115e53","0"
"9f2a6a3e99e3bee7c184f06dfea731a4","0"
"d56b1d43765373a568ded7a5bab3da43","0"
"95590c6dde73121b058d8fc9a81909e7","0"
"835fa3de97ddfe79928c0c6ab429d666","0"
"2b640f8d19b1a629f1bb57aa236c468e","0"
"a07d6694ed8a85630c996974d54e5809","0"
"a7372a9ba71076095386a22c7689088c","0"
"d59ea8b30589c2af9c4e7a2755fdbca4","0"
"6fcb0c882ecff77c481ee555e60170a3","0"
"a8960ebd09e4f5cf6002a7c23175076d","0"
"01d53b4742be3b2a7de336099dbec420","0"
"60e4e104259a062936e621d5f78b1ccb","0"
"6a97aef2170451aae4c082f045fbf012","0"
"fb9a5f43d97fc9d2a46d4178229d321b","0"
"a6f887451d50c1d598dd955e16d21c9e","0"
"50e8cd5988b99e41555fe9edffbbf556","0"
"1ad1b56b5deeef608f2562ee51faff22","0"
"e43dba2e79ba14d23ec5cc002421197b","0"
"44d66a32f00f1da980406a2bbee75ec2","0"
"7f4b48ce02f66155321683974c494018","0"
"83477ab78dd9728653df5b40e308c070","0"
"14ee7e3e0ee93e4a391661a7f4be8dc9","0"
"e4a583bd666b1794d20534e808317454","0"
"49402ab666bcfa20676d26d9454b5cf8","0"
"35c8c607a991e2dd0c6e3a38986a2586","0"
"79897fba3725bd079094fa4df7c9bacd","0"
"90de4977fcdd33771143ff926049f806","0"
"63c737ec312a9b451f4da119c2816ee3","0"
"29f8f15317c49330a1b9a75bb1f4c8fd","1"
"f472fdac6da572176921cd7cb29c80b3","0"
"1b1c1072e50b6398f32a810ea7091f38","1"
"7429a8777a86c8c7ed5023d9fe2ef172","0"
"6fe6333162af2111b377fa5357348427","0"
"28ca1ad58e940bed5696157a43c2a6d1","0"
"ceed128f31007dbbe009556eaa7a0100","0"
"57b97f54df33ec30bd9474a75eeaccce","0"
"9e0ca9d3c126f6aaa48598f5403669c0","0"
"5df882390117e49d42d2c8e85ddf840b","0"
"b403f295f010f30585796eba92c82e0e","0"
"9b082b0fb2880665367cf1144097dac9","0"
"8f5030a1cf96ed4cebd3575114a79b91","0"
"785f6533817c923c904452c55b9ef2de","0"
"e3ccd8e0708e071423869d2c4e93c8aa","0"
"b7d75293bfdc63ea800417dce1f077f2","0"
"7a2364ce486af27f1c8006c10d708c85","0"
"99850218706d30d45cdbcfce02e57587","0"
"26375937e4b2404e415956a0a04d7a47","1"
"1a77e68275f1f5e21c9e6fa67abca3f0","0"
"a75c6144625974db6f8649013ad68470","0"
"84d8328e6da9ccb5e582121193b0878a","0"
"a9069c8d81d61757cba335c1c9186246","1"
"6f2fdbe9e2d87e2d4386e0d363bf1f6f","0"
"c07d2b705e87b877112f2bf68999b401","0"
"7e3263264ee1804c38cd1a01d8a3b0df","0"
"a6a543cb550dcc1ba598c829658bc179","0"
"c3f6876577e422d7030898c6fbcf93bb","0"
"cdf4b8315dd11892fbc9f9a2ed534ced","0"
"23fcd9bfb4fd5c3aa1fa633c7fa95218","0"
"d2a6c3eefb99783609a5f1f949ff0bdf","0"
"ec0d220f02c69180d5f116965bb0e540","0"
"ce443893a7efc6510d8babadfd5ff3f0","0"
"6ef62cd7dfb447298d7e464bd3cfcfa7","0"
"fc96d9c1af589c00c3030e8a284d71b1","0"
"666dba9642b8d5ff83d66f50a5bd3483","0"
"da650fdf42494e378aaba5775e3e7519","0"
"175f61c8d7d5d522cd35892499a8a723","0"
"05e42f5963eebd88063f2c4bc6c9dd44","0"
"b85b9043734e71a3d9b22f973fc1a2f3","1"
"dd85a0e0130c981805d94be127799524","0"
"a2cd6d33914ff102e3c2543decf54145","0"
"2ce591ffae2c3a4cdb28afa4f86f7082","0"
"c402b56faa8763c8b721724afd81bd0e","0"
"825e26af099556114ad2f348f6173029","0"
"1d9ea3622ddf179895b4f536b7480900","0"
"0b4e647cfbb2b08e6ae16bf65f82eaae","0"
"3268d1babcd04a5c3c11258cf2445c76","0"
"e5e09aab8db38f81b933b97c73e1e854","0"
"11e5837f226a5054923a789ae5be7bd3","0"
"0188ff2eae63430eaf5b2c513bc02d9e","0"
"1ba927ff7611786672ba4fd36c8d4b69","0"
"29d1af6ffcca0071e4a1fd5f00e990a9","0"
"6554e07065a3366c9bd228c0ff07dcf4","0"
"ade1eaf4059d3438c1643f3f1e5c0e1a","0"
"c69d965c71c6e65103408c4fab2d874b","0"
"52b42b221f874a323e4272ba42aaac65","0"
"6d644ce45a67e41d736b5fc4bfe85a44","1"
"88c98aa9583a07babed51f99f6281ee9","0"
"60ef514eec16bf7f7b881525d2a15b15","0"
"beebd660676f716799c248c39c0fc2b0","0"
"b2fb7abd9cdb6554ff738d8f529b9955","0"
"8337cbd98597e742ac7d50db42dd80f2","0"
"010ba2ce543d5797f16ca06248cae18c","0"
"a0e183636e01f06d31852f7313465a60","0"
"321c798b64a0f54435343d4b9db8c2d8","0"
"373ea540236c8ae937b4ca8d34537357","0"
"1e10780473010b2adca64fd8f630bb07","0"
"8bedacbfbbaf80eb263b7953813bbc56","0"
"b570c7e02c697f328f138c55746c8ed7","0"
"ee8535477146f19e416b8545cf5be705","0"
"34ed1dc23a7b4d61c5c8c2e595db64d8","0"
"73b10b85712fb4941ef1030fb3d7770d","0"
"c4d5a3701542eb223c837d044b59dd3c","0"
"3df9fb1e87e4d182b39a8ab63dc1341b","1"
"df0cde11c5f91f875d8e212b13248693","0"
"b2a6bb0113e61769487399f74c02b628","0"
"a73cec88039e259145d5fbeb7b7d5b72","0"
"91dd75c2afc9b7b48dd024d6480677a1","0"
"d2c1f17345fc202aa263652f9748f506","0"
"1c95c5d43adb4cc6677bfc15136647be","0"
"7c0ae7081ced853817107b7c306c1a6d","0"
"0dc3dafff1961306667c5138b56e5062","0"
"8d1ecf41a13377f3ac43265feccafc63","0"
"ff7a82a9068b571c2b108a89cb217241","0"
"e0953021a681dcfd6b9c4c35aaee9015","0"
"4027d12429b3e0975bafaf2082b8dff6","0"
"10ac2bbc3f856bbfcefd5496ca3223bd","0"
"0c6f2f0c51fe22c30807971f7230b175","0"
"e9dddf3dbef01dfc2a1c19deba75ebe1","0"
"bdfcdeaaf84573b7bade3a02800561d6","0"
"7b9fb6168d666d2ac86f6b4f99c4e87a","1"
"6cbe73ae67cd46bc1333436076fb9846","0"
"e846cee74398a9fe9b56f918405a162d","0"
"f0b6553f4c59bf858f801a219b662869","0"
"b1a38baae95410294de5a9a2521f6a30","0"
"f8d47cbd463af1b3a8661855d87c5aa2","0"
"001a9b7f215d411a2f518d6bec7aca4f","0"
"cf2692e48e7febbe36dab08e99243b90","0"
"ce8a1b4709f039e909af34915952ca10","0"
"e8c0a29178bd8f68f869b3171d987642","1"
"4bd2fe027ad0f19b27ce911b55591386","0"
"e4cd06b2f160784de0bf2f4263150582","0"
"bb912db05be0e0509561045c877ecd54","0"
"24f6cbcb05a70c80160872d01372cf44","0"
"55e4f5727341f66f35c270eb6c8934f5","0"
"a63c1243c5b689b8ac59e008c4c15cb1","0"
"795ad748321fc8046f1224210e001623","0"
"b8f99b5b14b0ce7330d2c575f26fa73f","0"
"d136a577adf84e12d0ecfa43727f374b","0"
"bf886355553d082bba249128ed8e4d2a","0"
"0b5c86a789c78711474302fa45270461","0"
"1b654d6c10c5529851a23e06e16777b6","0"
"048fdf6629e7bac234c67c5d91b32e63","0"
"7a0542a8b6a2b911ec8ea5ec32d6fb74","0"
"8d891d300d1f7f49468a07b316a21e43","0"
"587233e78d5159b5650bfa77115ee285","0"
"bafd08dfdac1c85e8f71fca05f635d45","0"
"c42d341419e8c33c6e1ccbbbf59b3ed7","1"
"47ccc2f22dd18f1c7b63a9767f9d7ad4","0"
"f9d46fbda625cd373cd0d5db701ad45d","0"
"565473bb1b740976ff5a1b4652d6fe56","0"
"2187f33bba38eee0fe8f275a29c12ddb","1"
"8eae7b4d0d276497ade67d02ad6ed50b","0"
"1ba68985d441f869baa7acd0a4ade381","0"
"86aeb3e4579fad7a1688d8b757ba9b6b","0"
"b47901daa1a4bdb13e78fc022c822e65","0"
"c69dffcb556c7244f49c8d154d602c77","0"
"2ca2d09c5710f8da980bf824d350c261","0"
"e36dad424d25b1ce2b1b11b5d29a34b1","0"
"16b2a4b3268bea10d58b4f96c58abb6d","0"
"88c04fea7471427e02b653d422376b28","0"
"1a36610879c8f2ccba304d10b061c09d","0"
"e24eb270202911e1736fc5cc71aeadde","0"
"b8e3490827507e0edf639547a45e8362","1"
"f5abbe1bc23b11280e2d8f2898ef66d8","0"
"01b407337103984d7a421149aa1f3c41","0"
"8324aaff854d4ea631b6081b41585a7b","0"
"93a2feba14916a1131734f80618c06a8","1"
"e569f411d262edbc945d1802aa132989","0"
"923a47f663b309296b3a2f95038c668e","0"
"4e38c0755da1ce6df4e396c70f22d137","0"
"47a7824fde78ef0c1dae023c1530e941","0"
"8f0bdc6f2761b3f4d1ecc5a3d49732c0","0"
"3497b7cc2349e9cea70d0818c6c643be","0"
"44c29896ad49497f1e5e4033058878fb","0"
"4b207bc8db840738fe06ae8adba4e6ac","1"
"8b7176f6cff2a8550b016f0bb7c5f9fe","0"
"6217cc98c4e3a2152fba503970aa206a","0"
"17283e733b386033d2797d71ff346348","0"
"9b6846c3f519ae5857e5e0af549d500a","0"
"162c74afa8526709c3304867c1c32234","0"
"78e5bd8b9ed0043d4afe53be3529137e","0"
"6d3650d30c3ce120864100215e42d87b","0"
"91e7d904497b93847cf199bce39131d7","1"
"72af78f2265da9d1fb5a0fc85b592e54","0"
"ac87da15d49aae1197c36d9384ab79c5","0"
"3f3fc8b4457e47dfcde205e28bef1e10","0"
"9d13c47da65b8d19a85cddf0bf83de3c","1"
"f98acb8ad212e538f2d0c1cbb6610acb","0"
"923526958f1dbd857425f58b1486f7ed","1"
"b895e77541a573c874ceaa0d9923495a","0"
"02ef2a40c6b738e279d6a65e58d9e0c1","0"
"10926156dff23c9bc6f9f12c84aa24e7","0"
"ac973ccace5e2821cf95e45c53c8edb7","0"
"d2fed89d8e8bd8ade080a6b83d3dcb6e","0"
"0feb872a61fdb35e6e71efd7150bb77a","0"
"1f1ab555ac8b1f3e084e48758c67a551","0"
"0b4a7f4fe7d27b00b0bf03356a4853f7","0"
"7b5ede804acba00dc5ea4465b98bf2e8","0"
"de4d08b881c09fa5e9025c832b6019e7","0"
"ab68f461451b3bd22426e5adadcf7596","0"
"14cf8bfd360db8de446df9925da0bb29","0"
"e9f6e7f8a1c9c9591843cf066776ec85","1"
"27cb2f8c9fb67f1ccbde0a8228dfe3af","0"
"916f61a24e0edd3e4fcd75fe1e953894","1"
"e177c7bf9f777af94b8eb7154af883c5","0"
"04531f25ce72797fbd91d89e3368f5a4","0"
"b16564a6bab04d2b05e8f94435099375","0"
"b343c7bfad2622f46a3d7519805f1a83","0"
"e95ab8d63413f256fc3003c4b4be470b","0"
"de4b0c94502fdfab5e28aea5ee48d88a","0"
"6f568e1d0b09907a10e2f294cb6680b3","0"
"1d2175a89dd956432d911a0e22d1b621","0"
"51e5a6d14fbcae57b04caaddf8584915","0"
"4aa0fe9923886f2408b07f12eb2d749b","0"
"424f625d2eb0d48683b46c60a0b57a4c","0"
"05019ebbde39cb5cc4da17013e974003","0"
"771dbe702d70fb4ddf46faeace140f5e","0"
"aa56e80835441a00a1b13060a3121d60","0"
"bb58bab7f97d1197d30cfddaafebf13d","0"
"398c5c35bdc7932f7b14023d324fb0ed","1"
"9adb456838e3e238ce344094e1f4da9c","0"
"0d4f9e899565cfb38dad268b2d431601","0"
"98cfe888edc102729c7b99a7ae299f13","0"
"6326ce631159fee7aea34ad3e66bd770","0"
"862fbf077d620706b17dcac65d4013b3","0"
"be0e21ca0a94840320bb1bfb29ebe200","0"
"ed36457e546a192dbaa70cca9cd575b8","0"
"4b04579ff42ab96f9b6d86e7f08a12a7","0"
"d5c4a253c406a9f813d7c5145fd1efa0","0"
"de1246eef0181b07eab23c456598d030","0"
"64c9cafe3cb6f2f2cd747da7eb1f40d9","0"
"513f4238410e31426d948c347ca456b4","0"
"5f5c921eba501a9355cf8d054eb2c859","0"
"796e1ed8e8100cc8e687afa3fec85b82","0"
"12b9549c2f3ed8879cb942d522449462","0"
"8641b14ca2f8165816c31b8266cf1e6b","0"
"aa7524ded9b02148fb956419c44e8bc0","0"
"23ce2fa622d9db7e523638907e6d47ca","0"
"ceeb4c1511e7df763c643c0bc597cecc","0"
"86a14eaf98815dd4fb4077d571860de0","0"
"d525e58dbbcbc599b528acf72cf817d1","1"
"f834d6a96f2ed77b51a221b44e7187c9","0"
"11d43408f0b1e6eecf3dc2a207ed2f83","0"
"6bc3e913dc8de43d8447bf9a9ee02212","0"
"baec88f47b83ff67cc609ee4e871927f","0"
"2ebcc4a51d2f69fea5a81bd51239bd24","0"
"59b64c30db461553d60bd33a4be27f8c","0"
"5f55ec70670bf9a9bec6bf7eb9bac606","0"
"b0adb211aa844154ab17326eec6c2d3f","0"
"1ebd1509807514273bcdd7237ecd2ad2","0"
"b20e99a1762880677559fe4489fc546d","0"
"4ac737e09fa33c41e53ad1727f60eb7e","0"
"b20c8a442ce403b2428ca7042121008d","0"
"d31919d9ffd9af06e7c18b317afa69ad","0"
"c057b4389dc7d22b65cc5ca0b1662449","0"
"342d8d3d25a3fe7a3c923c81f98fd76c","0"
"2fca614b0488ae43cb964871aaebea4e","0"
"3cb243bacea84fdf95fff141a382724f","0"
"2cc87bd439ff081c92fdabea8192367e","1"
"15836a222e1d912783e7908506934b21","0"
"d88b6441eac02ea739834e89224b4e22","0"
"85de2ae59a0616e2c2d9cf183dcb1cbc","0"
"57cdb5ef79dd17533cf263db73007e4e","0"
"fc0fd18d2038df4a2f2cabf488fc7f94","0"
"a2d0124f2978b93af5c21cce72bca1de","0"
"b8bf15b32a372c63606311f49a1bb52a","0"
"2da65cad1343e26f4e79695afd8f45c0","0"
"7b2284269e8fb7a11027e45d0f315a82","0"
"a27fbfb6d8cf6a62226df3d358647d76","0"
"083e098921e1af02b74e6cea05556a15","0"
"19c24490f61dea578c7b4b428a7cc241","0"
"f32d80fcdd6aefa35e7c51dfcc15ef20","0"
"d8c8a4a5e9b30c9a1834353d48126d7c","0"
"d3b430e57ec73242500594b4603951a7","0"
"df64d1d5226cf8546b9f2dacf1e7d554","0"
"b1be529ba46d73f8ee1f727547369851","0"
"f152a8b79a1eea58c620c19120129aa5","1"
"cc04c78fbc5603850422b638380e7d57","0"
"4137dd723d0a5c335015f8d751477e2c","0"
"12cb6fb58591c80fc520d60c9ce4fdea","0"
"22dc1a5fe72d4b05c0b9133be59f79e7","0"
"a44e6b693fdd9a4acefdb28756fd8862","0"
"5993ac9276dface43c0dedeb7c27cf06","0"
"8d4306b3221dff7e0afddc439ea6843f","1"
"2e49e62db83da748b86627c3df0ace05","0"
"6764ef8a140b285be1bb5d212a28b101","0"
"4eb398a77c9448028c53e0b0f168c083","0"
"76c0904fd277cf29ef5fd5b4324d8e7e","0"
"2201f9027e50499396f37300c7c3080d","0"
"85ec9dd55af37b6cf8404de8ce008ce5","0"
"6c14fa8fe9a02d8412f6d6544ae4c6fd","0"
"c3443e055d295a055de2325bc585a1bd","0"
"137934ab89a967c645d4e982611fdac3","0"
"48aa6fcbb01267517b75bb351343dd57","1"
"c5d18069779dbe979c932286bd907f07","0"
"5fefb857edbeecfd3ad138fa5e957f2d","0"
"8f3ffe767e627335b83e57b16e91b9d4","0"
"a6cf53b40a684dea8dd715b3ff85a7ea","0"
"02e439e0906286b0fcb21036fdd074ec","0"
"f46ee4d1801ce55f93da5610a03430bf","0"
"ca2f1b561bb9a0008049a30b52901d41","0"
"1dbe53bf1a4d602395656d25362c0ff5","0"
"dc49a765e089f9bc9f3035ebf8d1bc8c","0"
"a83f6e55eb7a95469d85a0dccd4667ea","0"
"1d66c0079d53fea4c1a6b10979baa6a9","0"
"67ebbb36abaa0d9ac4c8f976cbd0d9e4","0"
"06296518acfb818d08f80463d660bf5d","0"
"3ccbf26cd653c5022461c1d29ad7ad88","0"
"8338f2dd1eb47e07febbcba7a52d77a4","0"
"37458337d8df41599e6fa6ea9e7636a2","0"
"130e052b992c696bfed7947f1c9dde2f","0"
"50b3bf9bece706e95788faea7fb994ef","0"
"265d99cb1dd91bcc7f42362decea26f3","0"
"4c1f9e7e0a1bc52d0fb41134275eb020","0"
"04f84e201e21e587987911762251365c","0"
"d2db167c47c5802808cdf1365f26b5de","0"
"6bdbb2f984389958a55ec941998e5767","0"
"16a0f3f762ad26f75669b1d38e714487","0"
"5f6a05f567388c6329ddf3a56bbcc359","0"
"0db58a690ca9a4d96eed568e6ce9ab31","0"
"53610d06ce76882c1acadb1ba20ea7ba","0"
"bebfe06d06a3111e95c7e98b2d6465d8","0"
"268ecfbf277cd0986d06535c034652fc","0"
"25b7e8cb5d31e3d9ba8b3f7c5f74d1ad","0"
"7a4d62d0d375c43b9caef9654a972e85","0"
"7961dde7ccb059079c168594ccdc0b6d","0"
"1d82569f2bf2752ea9980e30eb7c326a","0"
"efbc716779f7afd11c4dd3c7a9572432","0"
"9091dc78d6fb22fef60ec10c34bc84d7","0"
"7cde19182968185282ab3d76cf1c14e1","0"
"010da3a1dacc1cf450d9a2dea5621137","1"
"3e7085adefbef342a11dac0d488a18b2","0"
"c8553a87eb2cdb39e8f4b5c8bc19c129","0"
"25e7842359cd083419017134b9ee0a77","0"
"d452b0f6650a5783d79f2e5559ca256a","0"
"df7bfb3f9cd2ec9b8458a5dc5bf9f9e3","0"
"aa31ced395c700fd12f0045540201b5c","0"
"ae17637798390656fa7f6cc9a4b14976","0"
"c76f887bf2bde947c2824ff9f82e1ee8","0"
"23b0c00c46de4dcb991e91eb7697f3c5","0"
"59dc5b882cc7bc6ae0a31e4fca474589","0"
"5dc1503aad810a3ba7f9b91b4962ad80","0"
"eeaeb40a626b436a15ef609bf2b50fb5","0"
"a6f3646aebaee7c1262b8376889eb0ee","0"
"4ab1897810bfe8c419f336ddba495aad","0"
"b6064e82c9688a869ec65e633378d048","0"
"69af43b6d9ae86a4a55701fa11f06e68","0"
"4e2e747558ba15876e06730c78d3db05","0"
"68931934d301b190413cd430b4501775","0"
"1c391372cd494dbd7b7b32355a3d8159","0"
"2e73c696dc33dadf2f060998757aff9c","0"
"4d7f152470bd33ed00bd6eec6bf61758","0"
"8f69c022293fcde8f83625a89241c025","1"
"4be210745ed3d647d4e4da0fc3fbe0b1","0"
"3f98ee67275a63dc3e434c2451f97e1b","0"
"7c70161fe8cc2483a5ce1af4d4046e53","0"
"50b494e4590c8c9bde79c479ab7912c8","0"
"b285fd526c672f27c3c950c5520fcb2c","0"
"8b1d44b98e54a0039aca679d731ba01e","0"
"bff5861d1b6729e99a29aba6379a7c09","0"
"c31b9ac519ddfe8e498200aadd606c81","0"
"5dc68c61919a76a9d9130a2f89e8d055","0"
